timestamp,market_id,event_slug,title,volume,price_yes,status,tags
2026-06-18T12:17:14.231438,567621,will-china-invade-taiwan-before-2027,Will China invade Taiwan by end of 2026?,35197262.66127864,0.063,active,"foreign policy, china, politics, world, geopolitics, earn 4%"
2026-06-18T12:17:14.231443,567688,netanyahu-out-before-2027,Netanyahu out by end of 2026?,1559910.1834730252,0.645,active,"world, geopolitics, middle east, israel, politics, earn 4%"
2026-06-18T12:17:14.231456,567689,zelenskyy-out-as-ukraine-president-before-2027,Zelenskyy out as Ukraine president by end of 2026?,2457809.1462039654,0.11,active,"politics, ukraine, geopolitics, world, earn 4%"
2026-06-18T12:17:14.231460,567690,erdoan-out-before-2027,"Erdoğan out by December 31, 2026?",519516.8524880052,0.065,active,"geopolitics, turkey, politics, world, earn 4%"
2026-06-18T12:17:14.231466,568116,will-trump-be-impeached-by-december-31-2026,Will Trump be impeached by end of 2026?,885488.5901330047,0.055,active,"trump, trump presidency, politics, earn 4%"
2026-06-18T12:17:14.231489,569366,colombia-presidential-election,Will Abelardo de la Espriella  win the 2026 Colombian presidential election?,3739400.74151696,0.885,active,"politics, global elections, elections, world, world elections, colombia election, colombia, main election, macro election 1"
2026-06-18T12:17:14.231495,569368,colombia-presidential-election,Will Ivan Cepeda Castro win the 2026 Colombian presidential election?,3670370.2386839604,0.115,active,"politics, global elections, elections, world, world elections, colombia election, colombia, main election, macro election 1"
2026-06-18T12:17:14.231606,601819,brazil-presidential-election,Will Luiz Inácio Lula da Silva win the 2026 Brazilian presidential election?,6512249.93367197,0.505,active,"brazil, global elections, world elections, world, politics, macro election 2, main election"
2026-06-18T12:17:14.231618,601825,brazil-presidential-election,Will Renan Santos win the 2026 Brazilian presidential election?,7193203.142120916,0.1485,active,"brazil, global elections, world elections, world, politics, macro election 2, main election"
2026-06-18T12:17:14.231622,601826,brazil-presidential-election,Will Flávio Bolsonaro win the 2026 Brazilian presidential election?,6687902.355412004,0.2435,active,"brazil, global elections, world elections, world, politics, macro election 2, main election"
2026-06-18T12:17:14.231656,608366,openai-ipo-closing-market-cap,Will OpenAI’s market cap be between $1.25T and $1.5T at market close on IPO day?,515665.11691699957,0.055,active,"big tech, openai, ipo, tech, ipos, finance, openai ipo, rewards 100, 4.5, 100 deprec"
2026-06-18T12:17:14.231685,609655,us-recession-by-end-of-2026,US recession by end of 2026?,1610753.2730799986,0.125,active,"economic policy, business, economy, macro graph"
2026-06-18T12:17:14.231705,616902,how-many-fed-rate-cuts-in-2026,Will no Fed rate cuts happen in 2026?,5307638.829301005,0.7965,active,"business, fed rates, jerome powell, economic policy, fed, economy, finance, rewards 200, 4.5, 50 deprec"
2026-06-18T12:17:14.231708,616903,how-many-fed-rate-cuts-in-2026,Will 1 Fed rate cut happen in 2026?,1706256.186828969,0.145,active,"business, fed rates, jerome powell, economic policy, fed, economy, finance, rewards 200, 4.5, 50 deprec"
2026-06-18T12:17:14.848520,628940,california-governor-election-2026,Will Steve Hilton win the California Governor Election in 2026?,2281644.390190023,0.0905,active,"elections, us election, politics, governor midterms, california midterm, california governor"
2026-06-18T12:17:14.848563,628941,california-governor-election-2026,Will Xavier Becerra win the California Governor Election in 2026?,1594611.9018780035,0.8855,active,"elections, us election, politics, governor midterms, california midterm, california governor"
2026-06-18T12:17:14.848591,629030,los-angeles-mayoral-election-117,Will Karen Bass win the 2026 Los Angeles mayoral election?,610464.5788500023,0.6,active,"mayor, politics, us election, elections, los angeles, mayoral elections, la, los angeles mayoral election, la mayor"
2026-06-18T12:17:14.848597,629040,los-angeles-mayoral-election-117,Will Nithya Raman win the 2026 Los Angeles mayoral election?,989581.1582800009,0.3825,active,"mayor, politics, us election, elections, los angeles, mayoral elections, la, los angeles mayoral election, la mayor"
2026-06-18T12:17:14.849155,637002,nobel-peace-prize-winner-2026-139,Will Donald Trump win the Nobel Peace Prize in 2026?,3657556.3495609923,0.075,active,"awards, politics, geopolitics, world"
2026-06-18T12:17:14.849163,637008,nobel-peace-prize-winner-2026-139,Will UNRWA win the Nobel Peace Prize in 2026?,1990771.2318920011,0.079,active,"awards, politics, geopolitics, world"
2026-06-18T12:17:14.849190,637011,nobel-peace-prize-winner-2026-139,Will Volodymyr Zelenskyy win the Nobel Peace Prize in 2026?,553846.269517998,0.101,active,"awards, politics, geopolitics, world"
2026-06-18T12:17:14.849221,648383,billionaire-one-time-wealth-tax-passes-in-california-election-2026,Billionaire one-time wealth tax passes in California election 2026?,3389891.9642049577,0.295,active,"politics, elections, taxes, referendum, referendums midterms, fiscal"
2026-06-18T12:17:14.849239,656312,openai-ipo-by,Will OpenAI IPO by December 31 2026?,744786.7000719947,0.545,active,"tech, ipos, big tech, ai, finance, business, ipo, openai ipo"
2026-06-18T12:17:14.849252,663583,will-the-iranian-regime-fall-by-the-end-of-2026,Will the Iranian regime fall before 2027?,20440253.401989285,0.095,active,"israel, iran, trump, world, khamenei, geopolitics, middle east, politics, reza pahlavi, iran regime"
2026-06-18T12:17:15.371416,665224,ukraine-signs-peace-deal-with-russia-before-2027,Ukraine signs peace deal with Russia before 2027?,2267333.6575280055,0.285,active,"ukraine, foreign policy, politics, geopolitics, world, ukraine peace deal"
2026-06-18T12:17:15.371443,1323083,will-hezbollah-disarm-by-march-31,Will Hezbollah disarm by December 31?,1979365.101941001,0.13,active,"politics, geopolitics, foreign policy, israel, syria, lebanon"
2026-06-18T12:17:15.371490,665374,will-the-us-invade-iran-before-2027,Will the U.S. invade Iran before 2027?,38047750.42999151,0.125,active,"geopolitics, politics, middle east, israel, iran, trump, world, military strikes"
2026-06-18T12:17:15.371522,665480,will-us-withdraw-from-nato-before-2027,Will US withdraw from NATO before 2027?,1185312.3826840136,0.0525,active,"politics, world, trump, foreign policy, ukraine, geopolitics, greenland, nato"
2026-06-18T12:17:15.371593,666861,trump-out-as-president-before-2027,Trump out as President before 2027?,9129706.584784262,0.105,active,"elections, politics, geopolitics, trump, epstein"
2026-06-18T12:17:15.371640,676739,largest-company-end-of-december-2026,Will NVIDIA be the largest company in the world by market cap on December 31?,629112.8247790044,0.705,active,"economy, business, finance, ai, tech, big tech"
2026-06-18T12:17:15.371657,1321868,ipos-before-2027,Ledger IPO before 2027?,511446.90425100044,0.11,active,"ipos, business, big tech, tech, finance"
2026-06-18T12:17:15.993473,677396,iran-nuke-before-2027,Iran Nuke before 2027?,950026.6045110037,0.0755,active,"politics, world, geopolitics, iran, middle east, nuclear"
2026-06-18T12:17:15.993493,677407,china-x-taiwan-military-clash-before-2027,China x Taiwan military clash before 2027?,2254295.298842001,0.09,active,"world, taiwan, foreign policy, china, geopolitics, hfc"
2026-06-18T12:17:15.993512,678747,how-many-different-countries-will-israel-strike-in-2026,Will Israel strike 4 countries in 2026?,1173156.8396360006,0.481,active,"israel, iran, middle east, politics, geopolitics, world"
2026-06-18T12:17:15.993519,678748,how-many-different-countries-will-israel-strike-in-2026,Will Israel strike 5 countries in 2026?,515150.35622600076,0.2625,active,"israel, iran, middle east, politics, geopolitics, world"
2026-06-18T12:17:15.993541,679018,next-french-presidential-election,Will Marine Le Pen win the 2027 French presidential election?,809919.4301369989,0.075,active,"elections, global elections, world, france, politics, french election, main election"
2026-06-18T12:17:15.993554,679030,next-french-presidential-election,Will Jean-Luc Mélenchon win the 2027 French presidential election?,735812.1925609987,0.105,active,"elections, global elections, world, france, politics, french election, main election"
2026-06-18T12:17:15.993590,679019,next-french-presidential-election,Will Jordan Bardella win the 2027 French presidential election?,1133907.3708509966,0.255,active,"elections, global elections, world, france, politics, french election, main election"
2026-06-18T12:17:15.993594,679021,next-french-presidential-election,Will Édouard Philippe win the 2027 French presidential election?,940811.2210540227,0.195,active,"elections, global elections, world, france, politics, french election, main election"
2026-06-18T12:17:15.993661,681144,will-ukraine-agree-to-cede-territory-to-russia-before-2027,Will Ukraine agree to cede territory to Russia before 2027?,610617.7810559996,0.155,active,"zelenskyy, russia, trump, geopolitics, politics, ukraine, world, ukraine peace deal"
2026-06-18T12:17:15.993680,682705,who-will-be-the-next-prime-minister-of-israel-after-the-next-election,Will Benjamin Netanyahu be the next Prime Minister of Israel?,1650156.6324260035,0.335,active,"politics, middle east, israel, geopolitics, elections, global elections, world, trump-netanyahu, main election, rewards 100, 4.5, 100 deprec"
2026-06-18T12:17:15.993696,682706,who-will-be-the-next-prime-minister-of-israel-after-the-next-election,Will Naftali Bennett be the next Prime Minister of Israel?,1760213.178196994,0.15,active,"politics, middle east, israel, geopolitics, elections, global elections, world, trump-netanyahu, main election, rewards 100, 4.5, 100 deprec"
2026-06-18T12:17:15.993699,682708,who-will-be-the-next-prime-minister-of-israel-after-the-next-election,Will Gadi Eizenkot be the next Prime Minister of Israel?,1033494.3617760007,0.3785,active,"politics, middle east, israel, geopolitics, elections, global elections, world, trump-netanyahu, main election, rewards 100, 4.5, 100 deprec"
2026-06-18T12:17:15.993721,687642,china-x-japan-military-clash-before-2027,China x Japan military clash before 2027?,745349.0928739996,0.085,active,"japan, china, world, geopolitics, hfc"
2026-06-18T12:17:15.993754,691340,ai-bubble-burst-by,AI bubble burst in 2026?,2292770.3960349103,0.2185,active,"business, tech, finance, big tech"
2026-06-18T12:17:15.993790,694027,russia-x-ukraine-peace-parlay,Russia x Ukraine Peace Parlay,526817.5056609996,0.155,active,"sports, peace, geopolitics, putin, ukraine, russia, zelenskyy, parlays, ukraine peace deal"
2026-06-18T12:17:15.993795,694938,which-companies-will-be-acquired-before-2027,Will Viking Therapeutics be acquired before 2027?,1692542.861730001,0.305,active,"tech, prediction markets, business, finance, big tech, ai, acquisitions, buy"
2026-06-18T12:17:15.993799,694939,which-companies-will-be-acquired-before-2027,Will Ubisoft be acquired before 2027?,600198.2426249994,0.185,active,"tech, prediction markets, business, finance, big tech, ai, acquisitions, buy"
2026-06-18T12:17:15.993802,694936,which-companies-will-be-acquired-before-2027,Will Nebius Group be acquired before 2027?,7937605.49601,0.135,active,"tech, prediction markets, business, finance, big tech, ai, acquisitions, buy"
2026-06-18T12:17:15.993805,694940,which-companies-will-be-acquired-before-2027,Will GitLab be acquired before 2027?,1168217.9833370023,0.205,active,"tech, prediction markets, business, finance, big tech, ai, acquisitions, buy"
2026-06-18T12:17:15.993808,694937,which-companies-will-be-acquired-before-2027,Will BP be acquired before 2027?,1057674.112639998,0.145,active,"tech, prediction markets, business, finance, big tech, ai, acquisitions, buy"
2026-06-18T12:17:15.993813,700395,which-companies-will-be-acquired-before-2027,Will Lovable be acquired before 2027?,972392.4494769997,0.225,active,"tech, prediction markets, business, finance, big tech, ai, acquisitions, buy"
2026-06-18T12:17:15.993816,700398,which-companies-will-be-acquired-before-2027,Will OpenAI be acquired before 2027?,648994.6144140008,0.0685,active,"tech, prediction markets, business, finance, big tech, ai, acquisitions, buy"
2026-06-18T12:17:15.993819,700396,which-companies-will-be-acquired-before-2027,Will Perplexity AI be acquired before 2027?,2381475.0728289844,0.175,active,"tech, prediction markets, business, finance, big tech, ai, acquisitions, buy"
2026-06-18T12:17:15.993887,703257,will-the-us-confirm-that-aliens-exist-before-2027,Will the US confirm that aliens exist before 2027?,34033567.9420606,0.095,active,"culture, politics, science, aliens"
2026-06-18T12:17:16.658867,704475,republican-nominee-for-florida-governor,Will James Fishback be the Republican nominee for Florida Governor?,501231.104715,0.055,active,"elections, politics, primaries, primary elections, governor primary, republican primary, florida primary, august 18 primaries"
2026-06-18T12:17:16.659000,716942,measles-cases-in-us-in-2026,Will there be at least 10000 measles cases in the U.S. in 2026?,6506412.648025975,0.092,active,"pandemics, science, measles, rewards 20, 4.5, 50, climate & science, weather"
2026-06-18T12:17:16.659129,789953,berlin-state-election-winner,Will AfD win the most seats in the 2026 Berlin state elections?,2211448.7468189946,0.163,active,"global elections, politics, elections, germany, world elections, world, german elections, main election"
2026-06-18T12:17:17.305616,907690,how-many-republican-governors-after-the-2026-midterm-elections,Will the Republican Party hold exactly 28 or 29 governorships after the 2026 midterm elections?,556184.4590240004,0.055,active,"politics, elections, midterms, us election, united states"
2026-06-18T12:17:17.305703,908713,fed-rate-hike-in-2026,Fed rate hike in 2026?,2303680.0270030024,0.54,active,"fed, economic policy, jerome powell, economy, fed rates, macro single"
2026-06-18T12:17:17.860650,943824,republican-senate-seats-after-the-2026-midterm-elections-927,Will the Republican Party hold exactly 52 Senate seats after the 2026 midterm elections?,579498.5640489986,0.0875,active,"congress, politics, elections, us election, trump, midterms, united states"
2026-06-18T12:17:18.461285,997488,will-trump-acquire-greenland-before-2027,Will Trump acquire Greenland before 2027?,33906714.908267185,0.0585,active,"denmark, foreign policy, greenland, politics, trump, davos, parent for derivative"
2026-06-18T12:17:18.461487,1060714,nothing-ever-happens-2026,Nothing Ever Happens: 2026,619095.1946509979,0.825,active,"geopolitics, parlays, politics, world, 20 (50) daily"
2026-06-18T12:17:19.030894,1394086,will-reza-pahlavi-enter-iran-by-june-30,Will Reza Pahlavi enter Iran by December 31?,1824550.7349809974,0.075,active,"israel, world, iran, middle east, geopolitics, shah, reza pahlavi, iran regime"
2026-06-18T12:17:19.030989,1105742,venezuela-leader-end-of-2026,Will Delcy Rodríguez be the leader of Venezuela end of 2026?,1647870.6782040065,0.195,active,"trump-machado, venezuela, trump, politics, geopolitics, maduro, rewards 20, 4.5, 50"
2026-06-18T12:17:19.030993,1105744,venezuela-leader-end-of-2026,Will Nicolás Maduro be the leader of Venezuela end of 2026?,1857453.322078005,0.7445,active,"trump-machado, venezuela, trump, politics, geopolitics, maduro, rewards 20, 4.5, 50"
2026-06-18T12:17:19.031025,1106634,miguel-daz-canel-out-as-leader-of-cuba-by-june-30,Miguel Díaz-Canel out as leader of Cuba by June 30?,1004367.2643709971,0.055,active,"politics, geopolitics, venezuela, trump, cuba"
2026-06-18T12:17:19.031035,1107307,us-strike-on-colombia-by-january-31,US strike on Colombia by December 31?,1020988.2642449985,0.215,active,"venezuela, trump, politics, geopolitics"
2026-06-18T12:17:19.031042,1107381,us-strike-on-mexico-by,US strike on Mexico by December 31?,675921.7818020008,0.135,active,"politics, trump, venezuela, geopolitics, foreign policy, mexico cartel war, mencho"
2026-06-18T12:17:19.031054,1107582,us-strike-on-cuba-by,US strike on Cuba by December 31?,4166480.5667080064,0.53,active,"geopolitics, venezuela, cuba"
2026-06-18T12:17:19.031059,1107878,will-the-us-invade-cuba-in-2026,Will the U.S. invade Cuba in 2026?,2887335.734428023,0.225,active,"politics, venezuela, geopolitics, cuba"
2026-06-18T12:17:19.031120,1122084,okx-ipo-in-2026,OKX IPO in 2026?,563706.1838680011,0.105,active,"crypto, pre-market, okx, ipos, finance, crypto listings"
2026-06-18T12:17:19.031183,1126504,will-the-us-acquire-any-part-of-greenland-in-2026,Will the US acquire part of Greenland in 2026?,10281858.999178072,0.095,active,"politics, greenland, trump, geopolitics, davos"
2026-06-18T12:17:19.031217,1130015,which-party-will-gain-most-seats-in-russian-parliamentary-election,Will the Liberal Democratic Party of Russia (LDPR) gain the most seats in the next Russian parliamentary election?,2401745.697455002,0.0575,active,"world elections, elections, global elections, putin, russia, world, politics, international election props"
2026-06-18T12:17:19.031223,1130012,which-party-will-gain-most-seats-in-russian-parliamentary-election,Will United Russia (ER) gain the most seats in the next Russian parliamentary election?,4394164.666094997,0.555,active,"world elections, elections, global elections, putin, russia, world, politics, international election props"
2026-06-18T12:17:19.031228,1130016,which-party-will-gain-most-seats-in-russian-parliamentary-election,Will New People (NL) gain the most seats in the next Russian parliamentary election?,1346752.4630430061,0.3495,active,"world elections, elections, global elections, putin, russia, world, politics, international election props"
2026-06-18T12:17:19.031273,1162139,fda-approves-retatrutide-this-year,FDA approves Retatrutide this year?,569822.2025319989,0.115,active,"drug, glp, eli lilly, science, chinese peptides, tech, fda"
2026-06-18T12:17:19.514782,1163699,clarity-act-signed-into-law-in-2026,Clarity Act signed into law in 2026?,1315018.2646349955,0.495,active,"crypto, trump, politics, crypto legal, us law"
2026-06-18T12:17:19.514806,1168139,what-will-the-fed-rate-be-at-the-end-of-2026,Will the upper bound of the target federal funds rate be 3.75% at the end of 2026?,523176.9635310007,0.324,active,"fed rates, economic policy, fed, politics, trump, jerome powell, fed chair"
2026-06-18T12:17:19.514812,1168140,what-will-the-fed-rate-be-at-the-end-of-2026,Will the upper bound of the target federal funds rate be 4.0% at the end of 2026?,1363190.7792139999,0.3555,active,"fed rates, economic policy, fed, politics, trump, jerome powell, fed chair"
2026-06-18T12:17:21.659238,1298649,openai-ipo-closing-market-cap-above,OpenAI IPO closing market cap above $1T?,1045110.2207939998,0.82,active,"finance, ipos, openai, ai, tech, sam altman, big tech, business, ipo, openai ipo"
2026-06-18T12:17:22.311657,1343458,next-uk-prime-minister-in-2026-122,Will Andy Burnham be the next Prime Minister of the United Kingdom in 2026?,791190.2551349973,0.7925,active,"politics, england, uk, world, pm, starmer"
2026-06-18T12:17:22.311712,1343514,next-uk-prime-minister-in-2026-122,Will no next Prime Minister of the United Kingdom be appointed in 2026?,512916.2186270012,0.135,active,"politics, england, uk, world, pm, starmer"
2026-06-18T12:17:22.311867,1365860,brazil-presidential-election-first-round-2nd-place,Will Renan Santos finish in second place in the first round of the 2026 Brazilian presidential election?,1011999.9156379994,0.1485,active,"brazil, politics, world, global elections, elections, international election props"
2026-06-18T12:17:22.311979,1370652,iran-agrees-to-end-enrichment-of-uranium-by-june-30, Iran agrees to end enrichment of uranium by June 30?,5093884.873558076,0.585,active,"trump, geopolitics, politics, nuclear, middle east, world, iran, iran ceasefire, negotiation topics"
2026-06-18T12:17:22.878965,1469737,iran-leader-end-of-2026,Will Mojtaba Khamenei be head of state in Iran end of 2026?,2812483.7287279735,0.839,active,"middle east, iran, world, geopolitics, politics, iran regime, rewards 50, 4.5, 100 deprec"
2026-06-18T12:17:22.879049,1472548,will-reza-pahlavi-lead-iran-in-2026,Will Reza Pahlavi lead Iran in 2026?,11459988.03892685,0.0505,active,"iran, shah, geopolitics, politics, reza pahlavi, iran regime"
2026-06-18T12:17:23.422368,1535973,iran-leadership-change-by,Iran leadership change by December 31?,2973501.880546975,0.165,active,"mojtaba, ayatollah, politics, iran regime, geopolitics, iran, khamenei, mojtaba khamenei, khamenei out, mojtaba out"
2026-06-18T12:17:23.422508,1553591,cuban-regime-falls-in-2026,Cuban regime falls in 2026?,539638.807827003,0.16,active,"cuba, trump, pcc, overthrow, castro, geopolitics, communist party of cuba, miguel diaz-canel"
2026-06-18T12:17:23.980119,1633611,will-china-invade-taiwan-by-december-31-2027,"Will China invade Taiwan by December 31, 2027?",1095503.035810002,0.145,active,"china, politics, world, geopolitics"
2026-06-18T12:17:23.980193,1654958,fed-decision-in-july-181,Will there be no change in Fed interest rates after the July 2026 meeting?,2314760.220022997,0.805,active,"fomc, economic policy, economy, jerome powell, fed, fed rates, politics"
2026-06-18T12:17:23.980198,1654959,fed-decision-in-july-181,Will the Fed increase interest rates by 25 bps after the July 2026 meeting?,4681794.66574707,0.1575,active,"fomc, economic policy, economy, jerome powell, fed, fed rates, politics"
2026-06-18T12:17:23.980382,1731346,iran-agrees-to-surrender-enriched-uranium-stockpile-by,"Iran agrees to surrender enriched uranium stockpile by December 31, 2026?",1718443.6351780016,0.265,active,"geopolitics, trump, middle east, iran ceasefire, politics, u.s. x iran, iran, nuclear, negotiation topics"
2026-06-18T12:17:23.980390,2355354,iran-agrees-to-surrender-enriched-uranium-stockpile-by,"Iran agrees to surrender enriched uranium stockpile by July 31, 2026?",633214.6465190038,0.055,active,"geopolitics, trump, middle east, iran ceasefire, politics, u.s. x iran, iran, nuclear, negotiation topics"
2026-06-18T12:17:23.980465,1796138,iran-agrees-to-end-enrichment-of-uranium-by-december-31, Iran agrees to end enrichment of uranium by December 31?,620063.3743280004,0.735,active,"trump, nuclear, middle east, u.s. x iran, iran ceasefire, politics, geopolitics, iran, negotiation topics"
