timestamp,market_id,event_slug,title,volume,price_yes,status,tags
2026-07-07T07:00:15.612174,562831,balance-of-power-2026-midterms,"2026 Balance of Power: R Senate, R House",1857774.7222530139,0.15,active,"united states, rewards 20, 4.5, 50, politics, us election, elections, midterms, earn 4%, main election"
2026-07-07T07:00:15.612187,565064,which-party-wins-2028-us-presidential-election,Will the Republicans win the 2028 US Presidential Election?,1047730.4971689944,0.405,active,"us election, elections, politics, global elections, earn 4%"
2026-07-07T07:00:15.612191,565065,which-party-wins-2028-us-presidential-election,Will the Democrats win the 2028 US Presidential Election?,830240.6812599999,0.585,active,"us election, elections, politics, global elections, earn 4%"
2026-07-07T07:00:15.612215,1397270,will-russia-capture-lyman-in-2025,"Will Russia capture Lyman by December 31, 2026?",348546.1517710002,0.63,active,"ukraine, geopolitics, world affairs, politics, world, russia capture, ukraine map"
2026-07-07T07:00:15.612228,566760,will-trump-pardon-ghislaine-maxwell,Will Trump pardon Ghislaine Maxwell by end of 2026?,717663.2296320021,0.09,active,"politics, epstein, trump, maxwell, ghislaine maxwell, earn 4%"
2026-07-07T07:00:15.612242,567688,netanyahu-out-before-2027,Netanyahu out by end of 2026?,1827965.961112023,0.395,active,"geopolitics, world, middle east, israel, politics, earn 4%"
2026-07-07T07:00:15.612255,567689,zelenskyy-out-as-ukraine-president-before-2027,Zelenskyy out as Ukraine president by end of 2026?,2578805.3839689502,0.095,active,"ukraine, geopolitics, world, politics, earn 4%"
2026-07-07T07:00:15.612261,567690,erdoan-out-before-2027,"Erdoğan out by December 31, 2026?",536036.5400650015,0.055,active,"geopolitics, turkey, politics, world, earn 4%"
2026-07-07T07:00:15.612271,568117,will-trump-resign-by-december-31-2026,"Will Trump resign by December 31, 2026?",498666.6986699975,0.055,active,"trump, trump presidency, politics"
2026-07-07T07:00:15.612378,601819,brazil-presidential-election,Will Luiz Inácio Lula da Silva win the 2026 Brazilian presidential election?,7233246.357769911,0.615,active,"politics, macro election 2, main election, brazil, global elections, world elections, world"
2026-07-07T07:00:15.612394,601825,brazil-presidential-election,Will Renan Santos win the 2026 Brazilian presidential election?,7871349.152708925,0.0965,active,"politics, macro election 2, main election, brazil, global elections, world elections, world"
2026-07-07T07:00:15.612398,601826,brazil-presidential-election,Will Flávio Bolsonaro win the 2026 Brazilian presidential election?,7247044.82367501,0.2225,active,"politics, macro election 2, main election, brazil, global elections, world elections, world"
2026-07-07T07:00:15.612451,608368,openai-ipo-closing-market-cap,"Will OpenAI not IPO by December 31, 2026?",409268.20947699976,0.79,active,"ipo, big tech, openai, ipos, openai ipo, rewards 100, 4.5, 100 deprec, finance"
2026-07-07T07:00:15.612460,609655,us-recession-by-end-of-2026,US recession by end of 2026?,1653809.2573979974,0.105,active,"business, economy, economic policy, macro graph"
2026-07-07T07:00:15.612473,1090496,nato-x-russia-military-clash-in-2025,"NATO x Russia military clash by December 31, 2026?",546438.0710210026,0.175,active,"nato, trump presidency, trump, russia, geopolitics, world, ukraine"
2026-07-07T07:00:15.612483,2374271,will-ukraine-recapture-crimean-territory-by-june-30-2026,"Will Ukraine recapture Crimean territory by December 31, 2026?",1638860.972509994,0.105,active,"ukraine, world, russia, ukraine map, geopolitics, politics"
2026-07-07T07:00:15.612494,616902,how-many-fed-rate-cuts-in-2026,Will no Fed rate cuts happen in 2026?,5777416.915210997,0.7895,active,"rewards 200, 4.5, 50 deprec, fed rates, economic policy, fed, business, jerome powell, economy, finance"
2026-07-07T07:00:15.612498,616903,how-many-fed-rate-cuts-in-2026,Will 1 Fed rate cut happen in 2026?,1974250.926724978,0.135,active,"rewards 200, 4.5, 50 deprec, fed rates, economic policy, fed, business, jerome powell, economy, finance"
2026-07-07T07:00:15.612585,628940,california-governor-election-2026,Will Steve Hilton win the California Governor Election in 2026?,2458751.538135021,0.0675,active,"california midterm, governor midterms, california governor, elections, politics, us election"
2026-07-07T07:00:15.612589,628941,california-governor-election-2026,Will Xavier Becerra win the California Governor Election in 2026?,1642318.6516560044,0.9295,active,"california midterm, governor midterms, california governor, elections, politics, us election"
2026-07-07T07:00:15.612636,629030,los-angeles-mayoral-election-117,Will Karen Bass win the 2026 Los Angeles mayoral election?,638773.1674740022,0.59,active,"la, los angeles mayoral election, la mayor, mayor, politics, us election, elections, los angeles, mayoral elections"
2026-07-07T07:00:15.612651,629040,los-angeles-mayoral-election-117,Will Nithya Raman win the 2026 Los Angeles mayoral election?,1039823.6762330019,0.4095,active,"la, los angeles mayoral election, la mayor, mayor, politics, us election, elections, los angeles, mayoral elections"
2026-07-07T07:00:16.557140,630772,maine-senate-election-winner,Will the Democrats win the Maine Senate race in 2026?,536373.051145001,0.585,active,"maine midterm, senate midterms, midterms, us election, politics, elections, graham platner"
2026-07-07T07:00:16.557173,630773,maine-senate-election-winner,Will the Republicans win the Maine Senate race in 2026?,330103.26253700035,0.38,active,"maine midterm, senate midterms, midterms, us election, politics, elections, graham platner"
2026-07-07T07:00:16.557334,630964,texas-senate-election-winner,Will the Republicans win the Texas Senate race in 2026?,313063.5009019986,0.57,active,"texas senate, texas midterm, senate midterms, ken paxton, james talarico, midterms, politics, us election, elections"
2026-07-07T07:00:16.557607,677356,india-strike-on-pakistan-by,"Will India strike Pakistan by December 31, 2026?",303557.22421800083,0.145,active,"politics, india-pakistan, geopolitics, world"
2026-07-07T07:00:16.557643,637002,nobel-peace-prize-winner-2026-139,Will Donald Trump win the Nobel Peace Prize in 2026?,3966002.293396963,0.055,active,"awards, politics, geopolitics, world"
2026-07-07T07:00:16.557680,637008,nobel-peace-prize-winner-2026-139,Will UNRWA win the Nobel Peace Prize in 2026?,2010160.119295001,0.1225,active,"awards, politics, geopolitics, world"
2026-07-07T07:00:16.557765,637011,nobel-peace-prize-winner-2026-139,Will Volodymyr Zelenskyy win the Nobel Peace Prize in 2026?,624072.8514309988,0.081,active,"awards, politics, geopolitics, world"
2026-07-07T07:00:16.557891,648383,billionaire-one-time-wealth-tax-passes-in-california-election-2026,Billionaire one-time wealth tax passes in California election 2026?,3517088.8008119534,0.325,active,"taxes, referendum, referendums midterms, fiscal, politics, elections"
2026-07-07T07:00:16.557935,656312,openai-ipo-by,Will OpenAI IPO by December 31 2026?,797900.1368089932,0.215,active,"openai ipo, ipos, big tech, ai, finance, business, ipo"
2026-07-07T07:00:16.557945,656313,openai-1t-ipo-before-2027,OpenAI $1t+ IPO before 2027?,292346.4803949991,0.23,active,"big tech, openai, sam altman, ipo, business, ipos, finance"
2026-07-07T07:00:16.557975,663583,will-the-iranian-regime-fall-by-the-end-of-2026,Will the Iranian regime fall before 2027?,21281180.13639342,0.065,active,"reza pahlavi, iran regime, iran, israel, world, trump, khamenei, geopolitics, politics, middle east"
2026-07-07T07:00:16.558003,664045,will-mamdani-freeze-nyc-rents-before-2027,Will Mamdani freeze NYC rents before 2027?,275548.6236069992,0.919,active,"nyc mayor, politics, new york city, mamdani"
2026-07-07T07:00:16.558024,665218,israel-and-saudi-arabia-normalize-relations-before-2027,Israel and Saudi Arabia normalize relations before 2027?,271778.9027010013,0.06,active,"middle east, geopolitics, foreign policy, world, israel, trump x saudi, trump-netanyahu"
2026-07-07T07:00:16.558034,665224,ukraine-signs-peace-deal-with-russia-before-2027,Ukraine signs peace deal with Russia before 2027?,2422759.878656001,0.195,active,"geopolitics, ukraine, politics, world, foreign policy, ukraine peace deal"
2026-07-07T07:00:16.558064,1323083,will-hezbollah-disarm-by-march-31,Will Hezbollah disarm by December 31?,1992973.8575420019,0.15,active,"lebanon, politics, israel, syria, geopolitics, foreign policy"
2026-07-07T07:00:16.558164,665363,lee-jae-myung-arrested-before-2027,Lee Jae-myung arrested before 2027?,486475.5060339996,0.0945,active,"politics, south korea, world"
2026-07-07T07:00:16.558184,665374,will-the-us-invade-iran-before-2027,Will the U.S. invade Iran before 2027?,39362415.24268723,0.115,active,"military strikes, politics, geopolitics, world, middle east, israel, iran, trump"
2026-07-07T07:00:17.462087,665484,israel-x-turkey-military-clash-before-2027,Israel x Turkey military clash before 2027?,263694.6510490005,0.07,active,"israel, turkey, middle east, syria, geopolitics"
2026-07-07T07:00:17.462190,665513,friedrich-merz-out-as-chancellor-of-germany-before-2027,Friedrich Merz out as Chancellor of Germany before 2027?,340044.92886000016,0.105,active,"politics, germany, world"
2026-07-07T07:00:17.462412,666667,who-will-leave-trump-administration-before-2027,Will Kash Patel leave the Trump administration before 2027?,290633.35820099973,0.35,active,"politics, trump"
2026-07-07T07:00:17.462529,666861,trump-out-as-president-before-2027,Trump out as President before 2027?,9779716.554678306,0.075,active,"politics, trump, geopolitics, elections, epstein"
2026-07-07T07:00:17.462674,668591,gta-6-launch-postponed-again,GTA 6 launch postponed again?,561700.4810350058,0.095,active,"culture, video games, tech, gta vi"
2026-07-07T07:00:17.462730,676739,largest-company-end-of-december-2026,Will NVIDIA be the largest company in the world by market cap on December 31?,760064.8509000081,0.62,active,"ai, economy, business, finance, tech, big tech"
2026-07-07T07:00:17.462750,676741,largest-company-end-of-december-2026,Will Apple be the largest company in the world by market cap on December 31?,453407.55628000083,0.1545,active,"ai, economy, business, finance, tech, big tech"
2026-07-07T07:00:17.462765,676742,largest-company-end-of-december-2026,Will Alphabet be the largest company in the world by market cap on December 31?,382118.7095790003,0.165,active,"ai, economy, business, finance, tech, big tech"
2026-07-07T07:00:17.462831,676777,ipos-before-2027,Discord IPO before 2027?,461091.14873599925,0.4605,active,"business, big tech, ipos, finance"
2026-07-07T07:00:17.462844,676778,ipos-before-2027,Stripe IPO before 2027?,259289.90940999956,0.1,active,"business, big tech, ipos, finance"
2026-07-07T07:00:17.462867,676784,ipos-before-2027,Anduril IPO before 2027?,355338.4574179991,0.095,active,"business, big tech, ipos, finance"
2026-07-07T07:00:17.462880,676785,ipos-before-2027,OpenAI IPO before 2027?,410555.5796580011,0.225,active,"business, big tech, ipos, finance"
2026-07-07T07:00:17.462898,676792,ipos-before-2027,Anthropic IPO before 2027?,355381.72821699944,0.745,active,"business, big tech, ipos, finance"
2026-07-07T07:00:17.462920,676796,ipos-before-2027,Databricks IPO before 2027?,480639.517923,0.17,active,"business, big tech, ipos, finance"
2026-07-07T07:00:17.462944,1321868,ipos-before-2027,Ledger IPO before 2027?,512706.4774930004,0.145,active,"business, big tech, ipos, finance"
2026-07-07T07:00:17.463082,677315,israel-and-indonesia-normalize-relations-by,"Israel and Indonesia normalize relations by December 31, 2026?",470513.13358300074,0.085,active,"israel, world, geopolitics, indonesia, middle east, politics"
2026-07-07T07:00:17.463133,677407,china-x-taiwan-military-clash-before-2027,China x Taiwan military clash before 2027?,2806261.1478190003,0.0615,active,"hfc, world, taiwan, foreign policy, china, geopolitics"
2026-07-07T07:00:17.463150,677408,china-x-philippines-military-clash-before-2027,China x Philippines military clash before 2027?,1306559.3661759973,0.145,active,"china, world, geopolitics"
2026-07-07T07:00:17.463186,678686,where-will-2026-rank-among-the-hottest-years-on-record,Will 2026 be the hottest year on record?,491681.8862410026,0.29,active,"weather & science, science, culture, global temp, weather, climate & science"
2026-07-07T07:00:17.463198,678687,where-will-2026-rank-among-the-hottest-years-on-record,Will 2026 be the second-hottest year on record?,350184.65246499766,0.665,active,"weather & science, science, culture, global temp, weather, climate & science"
2026-07-07T07:00:17.463373,678747,how-many-different-countries-will-israel-strike-in-2026,Will Israel strike 4 countries in 2026?,1185424.4979130013,0.4395,active,"israel, iran, middle east, politics, geopolitics, world"
2026-07-07T07:00:17.463387,678748,how-many-different-countries-will-israel-strike-in-2026,Will Israel strike 5 countries in 2026?,529226.1868380005,0.3085,active,"israel, iran, middle east, politics, geopolitics, world"
2026-07-07T07:00:17.463465,678777,how-many-different-countries-will-the-us-strike-in-2026,Will the US strike 8 countries in 2026?,286166.4362019997,0.3515,active,"strike, foreign policy, world, geopolitics"
2026-07-07T07:00:17.463497,679018,next-french-presidential-election,Will Marine Le Pen win the 2027 French presidential election?,897740.3028239995,0.085,active,"french election, main election, france, world, politics, global elections, elections"
2026-07-07T07:00:17.463510,679019,next-french-presidential-election,Will Jordan Bardella win the 2027 French presidential election?,1258238.2959039959,0.265,active,"french election, main election, france, world, politics, global elections, elections"
2026-07-07T07:00:17.463529,679021,next-french-presidential-election,Will Édouard Philippe win the 2027 French presidential election?,1044815.6091950276,0.235,active,"french election, main election, france, world, politics, global elections, elections"
2026-07-07T07:00:17.463599,679030,next-french-presidential-election,Will Jean-Luc Mélenchon win the 2027 French presidential election?,859230.4095989978,0.095,active,"french election, main election, france, world, politics, global elections, elections"
2026-07-07T07:00:17.463856,680951,how-high-will-inflation-get-in-2026,Will inflation reach more than 5% in 2026?,275191.4997219997,0.125,active,"inflation, macro indicators, economy, politics"
2026-07-07T07:00:17.463874,681144,will-ukraine-agree-to-cede-territory-to-russia-before-2027,Will Ukraine agree to cede territory to Russia before 2027?,636195.9671469992,0.105,active,"zelenskyy, russia, trump, geopolitics, politics, ukraine, world, ukraine peace deal"
2026-07-07T07:00:17.463920,682705,who-will-be-the-next-prime-minister-of-israel-after-the-next-election,Will Benjamin Netanyahu be the next Prime Minister of Israel?,2241902.8776630075,0.365,active,"main election, rewards 100, 4.5, 100 deprec, politics, middle east, israel, geopolitics, elections, world, global elections, trump-netanyahu"
2026-07-07T07:00:17.463931,682706,who-will-be-the-next-prime-minister-of-israel-after-the-next-election,Will Naftali Bennett be the next Prime Minister of Israel?,2710199.7619939903,0.125,active,"main election, rewards 100, 4.5, 100 deprec, politics, middle east, israel, geopolitics, elections, world, global elections, trump-netanyahu"
2026-07-07T07:00:17.463949,682708,who-will-be-the-next-prime-minister-of-israel-after-the-next-election,Will Gadi Eizenkot be the next Prime Minister of Israel?,1210232.7569549968,0.3915,active,"main election, rewards 100, 4.5, 100 deprec, politics, middle east, israel, geopolitics, elections, world, global elections, trump-netanyahu"
2026-07-07T07:00:18.565678,687642,china-x-japan-military-clash-before-2027,China x Japan military clash before 2027?,852550.2970539994,0.065,active,"hfc, china, world, geopolitics, japan"
2026-07-07T07:00:18.565881,691340,ai-bubble-burst-by,AI bubble burst in 2026?,2309743.5918429117,0.151,active,"business, tech, finance, big tech"
2026-07-07T07:00:18.566011,694027,russia-x-ukraine-peace-parlay,Russia x Ukraine Peace Parlay,539925.9307869993,0.125,active,"sports, peace, geopolitics, putin, ukraine, russia, zelenskyy, parlays, ukraine peace deal"
2026-07-07T07:00:18.566033,694935,which-companies-will-be-acquired-before-2027,Will Zoom Video Communications be acquired before 2027?,414126.4833869999,0.1765,active,"business, big tech, prediction markets, finance, tech, ai, acquisitions, buy"
2026-07-07T07:00:18.566043,694936,which-companies-will-be-acquired-before-2027,Will Nebius Group be acquired before 2027?,7941611.845881993,0.135,active,"business, big tech, prediction markets, finance, tech, ai, acquisitions, buy"
2026-07-07T07:00:18.566054,694937,which-companies-will-be-acquired-before-2027,Will BP be acquired before 2027?,1058441.4088109983,0.115,active,"business, big tech, prediction markets, finance, tech, ai, acquisitions, buy"
2026-07-07T07:00:18.566063,694938,which-companies-will-be-acquired-before-2027,Will Viking Therapeutics be acquired before 2027?,1695761.3584040017,0.505,active,"business, big tech, prediction markets, finance, tech, ai, acquisitions, buy"
2026-07-07T07:00:18.566074,694939,which-companies-will-be-acquired-before-2027,Will Ubisoft be acquired before 2027?,620326.192757,0.115,active,"business, big tech, prediction markets, finance, tech, ai, acquisitions, buy"
2026-07-07T07:00:18.566084,694940,which-companies-will-be-acquired-before-2027,Will GitLab be acquired before 2027?,1168265.1133370022,0.205,active,"business, big tech, prediction markets, finance, tech, ai, acquisitions, buy"
2026-07-07T07:00:18.566098,700395,which-companies-will-be-acquired-before-2027,Will Lovable be acquired before 2027?,973355.0753909996,0.205,active,"business, big tech, prediction markets, finance, tech, ai, acquisitions, buy"
2026-07-07T07:00:18.566107,700396,which-companies-will-be-acquired-before-2027,Will Perplexity AI be acquired before 2027?,2383205.2083019833,0.215,active,"business, big tech, prediction markets, finance, tech, ai, acquisitions, buy"
2026-07-07T07:00:18.566117,700398,which-companies-will-be-acquired-before-2027,Will OpenAI be acquired before 2027?,650631.562809001,0.069,active,"business, big tech, prediction markets, finance, tech, ai, acquisitions, buy"
2026-07-07T07:00:18.566316,703257,will-the-us-confirm-that-aliens-exist-before-2027,Will the US confirm that aliens exist before 2027?,35338190.00777765,0.065,active,"aliens, politics, culture, science"
2026-07-07T07:00:18.566576,708765,virginia-republican-senate-primary-winner,Will Kim Farington be the Republican nominee for Senate in Virginia?,470058.6809209994,0.224,active,"primary elections, senate primary, republican primary, virginia primary, august 4 primaries, us election, politics, elections, primaries"
2026-07-07T07:00:18.566636,716942,measles-cases-in-us-in-2026,Will there be at least 10000 measles cases in the U.S. in 2026?,6508657.5074679665,0.0675,active,"rewards 20, 4.5, 50, climate & science, weather, pandemics, science, measles"
2026-07-07T07:00:18.566736,789953,berlin-state-election-winner,Will AfD win the most seats in the 2026 Berlin state elections?,2240300.776023996,0.1495,active,"world elections, world, german elections, main election, global elections, politics, elections, germany"
2026-07-07T07:00:19.527091,897019,who-will-close-warner-bros-acquisition,Will Paramount close Warner Bros acquisition?,500166.3528260002,0.85,active,"politics, tech, big tech, warner bros"
2026-07-07T07:00:19.527484,908713,fed-rate-hike-in-2026,Fed rate hike in 2026?,3446330.614703001,0.475,active,"fed, economic policy, jerome powell, economy, fed rates, macro single"
2026-07-07T07:00:19.527557,920210,will-apple-release-a-new-product-line-before-2027,Will Apple release a new product line before 2027?,295903.55923300056,0.35,active,"tech, business, big tech, apple"
2026-07-07T07:00:20.206824,943824,republican-senate-seats-after-the-2026-midterm-elections-927,Will the Republican Party hold exactly 52 Senate seats after the 2026 midterm elections?,580349.2652859986,0.104,active,"midterms, united states, elections, politics, us election, congress, trump"
2026-07-07T07:00:20.207060,950852,bitcoin-vs-gold-vs-sp-500-in-2026,Will Bitcoin have the best performance in 2026?,419500.1358199992,0.13,active,"s&p 500, price comparison, crypto prices, finance, crypto, spx, bitcoin, commodities"
2026-07-07T07:00:20.207066,950853,bitcoin-vs-gold-vs-sp-500-in-2026,Will Gold have the best performance in 2026?,262865.61861599964,0.19,active,"s&p 500, price comparison, crypto prices, finance, crypto, spx, bitcoin, commodities"
2026-07-07T07:00:21.376795,1058988,will-any-category-4-hurricane-make-landfall-in-the-us-in-before-2027,Will any Category 4 hurricane make landfall in the US in before 2027?,333744.5398659999,0.295,active,"climate, weather, hurricane, earthquake, science, climate & science, natural disasters"
2026-07-07T07:00:21.376867,2125369,will-russia-capture-all-of-stepnohirsk-by,"Will Russia capture all of Stepnohirsk by September 30, 2026?",1280757.4111119998,0.0605,active,"politics, putin, ukraine, russia capture, ukraine map, russia, geopolitics, military actions"
2026-07-07T07:00:21.376924,1060714,nothing-ever-happens-2026,Nothing Ever Happens: 2026,637925.0591459972,0.84,active,"20 (50) daily, parlays, world, geopolitics, politics"
2026-07-07T07:00:21.377065,1073747,5kt-meteor-strike-in-2026,5kt meteor strike in 2026?,309399.78946299973,0.265,active,"climate & science, nasa, space, natural disaster, spacex, science, weather, astroid"
2026-07-07T07:00:21.377087,1073791,how-many-7pt0-or-above-earthquakes-in-2026,Will there be between 11 and 13 earthquakes of magnitude 7.0 or higher worldwide in 2026?,412385.1172340007,0.245,active,"weather, climate & science, science, earthquakes, natural disasters"
2026-07-07T07:00:21.377120,1075290,how-many-large-volcano-eruption-vei-4-in-2026-657,Will there be exactly 0 confirmed VEI 4 or higher volcanic eruptions worldwide in 2026?,498219.32517599926,0.645,active,"climate & science, earthquakes, weather, natural disasters, science"
2026-07-07T07:00:21.377130,1075291,how-many-large-volcano-eruption-vei-4-in-2026-657,Will there be exactly 1 confirmed VEI 4 or higher volcanic eruption worldwide in 2026?,273469.1595510002,0.235,active,"climate & science, earthquakes, weather, natural disasters, science"
2026-07-07T07:00:21.377329,1394086,will-reza-pahlavi-enter-iran-by-june-30,Will Reza Pahlavi enter Iran by December 31?,1920705.1384280017,0.055,active,"shah, reza pahlavi, iran regime, iran, world, middle east, israel, geopolitics"
2026-07-07T07:00:21.377458,1097263,nicols-maduro-released-from-custody-by,"Nicolás Maduro released from custody by December 31, 2026?",255562.960656,0.075,active,"maduro, politics, venezuela, geopolitics, trump"
2026-07-07T07:00:21.377486,1097262,cilia-flores-released-from-custody-by,"Cilia Flores released from custody by December 31, 2026?",270376.9047980004,0.31,active,"trump, geopolitics, politics, venezuela, maduro"
2026-07-07T07:00:21.377523,1098288,maduro-prison-time-527,Will Nicolás Maduro be sentenced to no prison time?,392758.3216160001,0.305,active,"politics, nicolas maduro, trump, geopolitics, courts, venezuela"
2026-07-07T07:00:21.377575,1105742,venezuela-leader-end-of-2026,Will Delcy Rodríguez be the leader of Venezuela end of 2026?,1706907.5610479875,0.145,active,"trump-machado, rewards 20, 4.5, 50, venezuela, trump, politics, geopolitics, maduro"
2026-07-07T07:00:21.377593,1105744,venezuela-leader-end-of-2026,Will Nicolás Maduro be the leader of Venezuela end of 2026?,2059330.2753110095,0.788,active,"trump-machado, rewards 20, 4.5, 50, venezuela, trump, politics, geopolitics, maduro"
2026-07-07T07:00:21.377753,1117222,miguel-daz-canel-out-as-leader-of-cuba-by-june-30,Miguel Díaz-Canel out as leader of Cuba by December 31?,490569.09964600066,0.345,active,"cuba, politics, venezuela, geopolitics, trump"
2026-07-07T07:00:22.453564,1107307,us-strike-on-colombia-by-january-31,US strike on Colombia by December 31?,1026073.7662569984,0.195,active,"politics, geopolitics, venezuela, trump"
